node1,node2
7076,2740
7076,2910
7076,3501
7076,4813
7076,5127
7076,5621
7076,5628
7076,5960
7076,6267
7077,186
7077,283
7077,674
7077,882
7077,1251
7077,1360
7077,1430
7077,1517
7077,1648
7077,1998
7077,2285
7077,3099
7077,3221
7077,3344
7077,3429
7077,3481
7077,3501
7077,3729
7077,3731
7077,3758
7077,3803
7077,3921
7077,3930
7077,4129
7077,4242
7077,4466
7077,4758
7077,4813
7077,4971
7077,5084
7077,5217
7077,5597
7077,5621
7077,5628
7077,5772
7077,5961
7077,5988
7078,186
7078,2201
7078,5676
7079,186
7079,2733
7079,2931
7079,3795
7079,4308
7079,4347
7090,186
7090,672
7090,882
7090,1430
7090,1648
7090,2569
7090,2921
7090,2969
7090,3215
7090,3221
7090,3429
7090,3729
7090,3731
7090,3921
7090,4093
7090,4262
7090,4813
7090,5084
7090,5217
