node1,node2
231,47706
231,47763
240,39714
240,40785
240,42724
240,43052
240,43289
240,44402
240,45770
240,47200
242,39688
242,40114
242,40163
242,40214
242,40337
242,40368
242,40471
242,40570
242,40845
242,41351
242,41419
242,41449
242,41458
242,41678
242,41748
242,42055
242,42474
242,42559
242,43052
242,43814
242,44134
242,44487
242,44651
242,45618
242,45651
242,45834
242,46075
242,46354
242,46700
242,47285
242,47694
242,47717
243,40187
243,40215
243,40302
243,40328
243,40695
243,41609
243,41679
243,41738
243,42129
243,43149
243,43191
243,43289
243,43399
243,43597
243,43967
243,44585
243,44922
243,45077
243,45856
243,46768
243,47501
243,47640
243,47651
260,39715
260,40017
260,40089
260,40299
260,40308
260,40446
260,40660
260,40724
260,41045
260,41131
260,41137
260,41142
260,41250
260,41614
260,41617
260,41626
260,41634
260,41816
260,41934
260,41969
260,41975
260,42220
260,42231
260,42305
260,42380
260,42487
260,42509
260,42540
260,42724
260,42922
260,43052
260,43134
260,43147
260,43157
260,43180
260,43289
260,43354
260,43508
260,43570
260,43618
260,43793
260,43995
260,44405
260,44832
260,44998
260,45099
260,45335
260,45366
260,45439
260,45734
260,45871
260,45975
260,45982
260,46163
260,46404
260,46521
260,46674
260,47036
260,47416
260,47514
260,47562
260,47667
260,47713
260,47724
265,41480
265,41614
265,42458
265,43289
265,43570
265,43991
265,44214
265,44645
265,47615
268,43289
268,44645
268,46342
268,46603
271,39722
271,39778
271,39835
271,39852
271,39878
271,40036
271,40308
271,40328
271,40632
271,40660
271,40687
271,40718
271,40838
271,40882
271,41617
271,41634
271,41718
271,41768
271,41827
271,41972
271,42045
271,42128
271,42163
271,42175
271,42231
271,42354
271,42747
271,42797
271,42973
271,43053
271,43130
271,43180
271,43289
271,43365
271,43399
271,43548
271,43570
271,43814
271,44353
271,44375
271,44382
271,44625
271,44922
271,44952
271,45154
271,45210
271,45330
271,45363
271,45552
271,45579
271,45623
271,45817
271,45823
271,45850
271,45901
271,46061
271,46066
271,46084
271,46342
271,46504
271,46741
271,46805
271,46907
271,47059
271,47066
271,47187
271,47225
271,47336
271,47354
271,47384
271,47501
271,47542
271,47615
271,47640
271,47775
274,43289
274,46953
274,47415
276,39688
276,39699
276,39750
276,39779
276,39846
276,39852
276,39860
276,39889
276,39966
276,39985
276,40049
276,40095
276,40151
276,40257
276,40367
276,40412
276,40466
276,40484
276,40543
276,40549
276,40587
276,40597
276,40680
276,40696
276,40718
276,40761
276,40785
276,40797
276,40832
276,40838
276,40867
276,40882
276,40943
276,40991
276,41040
276,41122
276,41137
276,41138
276,41151
276,41156
276,41193
276,41206
276,41354
276,41439
276,41482
276,41514
276,41576
276,41614
276,41617
276,41634
276,41640
276,41656
276,41657
276,41718
276,41748
276,41868
276,41906
276,41975
276,41982
276,42060
276,42115
276,42163
276,42231
276,42252
276,42299
276,42302
276,42560
276,42690
276,42708
276,42799
276,42833
276,42835
276,42863
276,42937
276,42976
276,43037
276,43051
276,43052
276,43130
276,43147
276,43217
276,43224
276,43228
276,43324
276,43342
276,43390
276,43414
276,43415
276,43490
276,43543
276,43559
276,43570
276,43590
276,43635
276,43659
276,43684
276,43758
276,43798
276,43913
276,44043
276,44056
276,44102
276,44107
276,44155
276,44171
276,44201
276,44278
276,44360
276,44368
276,44410
276,44489
276,44491
276,44509
276,44534
276,44556
276,44574
276,44603
276,44609
276,44625
276,44626
276,44680
276,44773
276,44826
276,44828
276,44866
276,44900
276,44949
276,45005
276,45094
276,45108
276,45110
276,45119
276,45137
276,45154
276,45330
276,45335
276,45357
276,45363
276,45365
276,45374
276,45406
276,45465
276,45477
276,45521
276,45552
276,45573
276,45623
276,45645
276,45664
276,45666
276,45794
276,45823
276,45892
276,45898
276,45904
276,45958
276,46009
276,46058
276,46075
276,46076
276,46167
276,46201
276,46216
276,46222
276,46306
276,46324
276,46325
276,46328
276,46342
276,46354
276,46378
276,46414
276,46442
276,46595
276,46602
276,46603
276,46634
276,46666
276,46674
276,46777
276,46797
276,46808
276,46910
276,46971
276,47059
276,47085
276,47103
276,47122
276,47198
276,47309
276,47319
276,47323
276,47326
276,47349
276,47392
276,47493
276,47502
276,47512
276,47527
276,47542
276,47545
276,47741
276,47755
276,47761
276,47822
279,39735
279,39740
279,39810
279,39811
279,39860
279,39875
279,39880
279,39949
279,39950
279,40036
279,40049
279,40078
279,40095
279,40099
279,40221
279,40302
279,40386
279,40432
279,40549
279,40587
279,40705
279,40718
279,40746
279,40761
279,40882
279,40958
279,40962
279,41020
279,41168
279,41203
279,41425
279,41480
279,41481
279,41566
279,41614
279,41634
279,41656
279,41657
279,41837
279,42121
279,42320
279,42327
279,42374
279,42453
279,42505
279,42522
279,43052
279,43076
279,43147
279,43224
279,43259
279,43261
279,43570
279,43587
279,43611
279,43627
279,43756
279,43758
279,44382
279,44402
279,44603
279,44626
279,44715
279,44748
279,44785
279,44910
279,44990
279,45192
279,45301
279,45392
279,45546
279,45620
279,45656
279,45706
279,45958
279,46330
279,46342
279,46412
279,46414
279,46498
279,46603
279,46783
279,46794
279,46808
279,47059
279,47179
279,47188
279,47206
279,47266
279,47326
279,47384
279,47542
279,47721
279,47763
283,39966
283,40030
283,40095
283,40197
283,40718
283,40788
283,40957
283,41017
283,41354
283,41519
283,41566
283,41837
283,41911
283,42308
283,42324
283,42728
283,42790
283,42799
283,42844
283,42881
283,42922
283,43052
283,43504
283,43505
283,43659
283,43829
283,43839
283,43989
283,44201
283,44453
283,44469
283,44756
283,44836
283,45018
283,45137
283,45273
283,45397
283,45523
283,45652
283,46163
283,46360
283,46542
283,46595
283,46814
283,46832
283,46921
283,47132
283,47266
283,47384
283,47743
284,39794
284,40367
284,40620
284,40838
284,41551
284,42000
284,42302
284,42736
284,42907
284,42987
284,42995
284,43289
284,43460
284,43514
284,43570
284,44405
284,44503
284,44625
284,44877
284,45192
284,46120
284,46342
284,46465
284,47323
284,47384
284,47574
284,47677
284,47719
284,47755
286,39803
286,39965
286,40053
286,40302
286,40609
286,40660
286,40820
286,40838
286,40938
286,41480
286,41614
286,42174
286,42201
286,42231
286,42736
286,42901
286,43022
286,43027
286,43052
286,43134
286,43154
286,43180
286,43191
286,43289
286,43570
286,43793
286,43953
286,43991
286,43999
286,44014
286,44115
286,44214
286,44585
286,44625
286,44666
286,44852
286,44998
286,45099
286,45130
286,45296
286,45795
286,45823
286,45850
286,45982
286,46062
286,47059
286,47079
286,47615
286,47713
286,47798
287,39860
287,39861
287,39966
287,40050
287,40114
287,40587
287,40666
287,40849
287,41142
287,41936
287,41982
287,42678
287,42768
287,42882
287,42960
287,43075
287,43276
287,43289
287,43342
287,43559
287,43570
287,43756
287,43919
287,44201
287,44410
287,44557
287,44625
287,44998
287,45208
287,45363
287,45446
287,45656
287,45666
287,46129
287,46328
287,46354
287,46378
287,46648
287,46680
287,46817
287,46910
287,47266
287,47483
287,47542
287,47543
287,47755
288,40287
288,40289
288,40694
288,40959
288,40979
288,41254
288,41439
288,41811
288,42437
288,42498
